date,tweet
11/12/2019 23:40,"$M - View historical options performance for M 
https://t.co/C78YnyOVth https://t.co/wkrZpKyYAh"
11/12/2019 23:48,$M [Nov-22 13.00 Puts] Option volume Up +1800.00% |  Volume: 304 vs 16|
11/12/2019 23:48,$M [Nov-22 13.00 Puts] Option volume Up +1800.00% |  Volume: 304 vs 16|
11/13/2019 0:05,Peak profit for the last 6 expired option alerts for $M 124.24 % | -41.67 % | -1.67 % | 46.34 % | 100.00 % | 47.06… https://t.co/oU7W0jufVa
11/13/2019 0:08,RT @TeresaTrades: Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ $BYND $MU…
11/13/2019 0:08,RT @WaltStreetPro: Buying 500 shares of $SBUX the stock is finding huge support in 200 SMA plus it has an excellent balance sheet. $MSFT $A…
11/13/2019 0:08,"RT @Options: Most Active #Equity #Options Midday November 12, 2019 – $AAPL, $FB, $DIS, $AMRN, $AMD, $MSFT, $ROKU, $TSLA, $JD, $M, $BA, $BAB…"
11/13/2019 0:08,"RT @TalkMarkets: Most Active Equity Options Midday - Tuesday, Nov. 12 $AMD $BA $BAC $DIS $GE $M $AAPL $AMZN $CSCO $MSFT $MU $UBER https://t…"
11/13/2019 0:49,@ReformTarion @Jeffrey_Ferland @billwalkermpp @ToddSmithPC @SteveClarkPC @JimMcDonell @TobyBarrettHN @RakocevicT… https://t.co/yIR2WJce0e
11/13/2019 1:09,"SALE!

Check out #HORCHOW Exclusive Halloween #Witch - 20"" High - #Broom, #Crystal Ball, and More! #Horchow… https://t.co/oFErTXD4wR"
11/13/2019 1:23,"Macy's $M Option Trader Makes Massive $2.5M Bearish Bet Ahead Of Earnings

https://t.co/8DCz8kaYZk"
11/13/2019 1:23,@Amal_Alghozali @wilsonsitorus @abdelachrian Ya pak $m$l
11/13/2019 2:44,"$M stock was down -3.24 %. Turned Positive 0.25 % | (Red to green move)  
 See other red to green mo
ves using… https://t.co/eI9g6EPR8j"
11/13/2019 3:12,@ycamrahp18 What a low life scum sucker...cost millions and allowed Dems to continue doing what they do so well...”… https://t.co/Y5DaVkp8JN
11/13/2019 4:05,"@glennkirschner2 Great job...Thankyou Glenn.
You &amp; Ari are a powerful legal team.
Bribery indeed, worth much.more t… https://t.co/jCP6nAbSAW"
11/13/2019 5:42,@DiamondandSilk So did Blasey Ford who made a cool $M. It pays to be a liar.
11/13/2019 7:07,@SirHublife Directly involved with taking Seagram's $M's &amp; funneling it through a large portion of NXIVM members. T… https://t.co/bqJIVvIT8m
11/13/2019 8:18,2019-11-12 Short sale volume (not short interest) for $JWN is 72%. https://t.co/u52SRSM3NH $JCP 62% $SSI 33% $M 76% $TJX 46%
11/13/2019 8:26,SHORT  20% $ACN 30% $M
11/13/2019 8:29,@ScottCouzens Like giving tenders &amp; $m to incompetent fools without investigating them at all or paying their donor… https://t.co/s9qn8TagX1
11/13/2019 10:16,"@BC_444nzl @Tat_Loo @theactofbeing I think that you missed the point. Kill yrself, save $m for govt, the taxpayer wins, patients don't."
11/13/2019 10:34,"@A_Liberty_Rebel @rorymeakin #LockHerUp 
#LockHerUp 

There is only one politician that should be looked into for R… https://t.co/6HZ3vJlI24"
11/13/2019 10:54,RT @TeresaTrades: Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ $BYND $MU…
11/13/2019 11:50,No show 2much🎵 $m #burstbrain https://t.co/OPnLIRWEnA
11/13/2019 12:11,@junglee999 @NickKukoz Thx. Then it will be decades b4 this is treated seriously. Special interest groups pay polit… https://t.co/5srEloCcyv
11/13/2019 12:16,"@Morning_Joe @JoeNBC Wait til the American public heard THE VERY SIMPLE STORY of then VP Joe Biden, IN CHARGE of Uk… https://t.co/ovFPALHGtS"
11/13/2019 12:45,"RT @torben_kassler: €lom mu$k i$T nur $O €rf0lgr€ich w€il €r j€d€n morg€n 2 drip CBD-öl &amp; 1 drip @cid am @bmix€n i$t

Trotzd€m $itzt @uch €…"
11/13/2019 12:58,$M NEW ARTICLE : Macy's Herald Square Flagship: Digging Into This Valuable Asset https://t.co/khXHOtBeVy Get all th… https://t.co/cvSR7UfmWc
11/13/2019 13:24,$M - Macy's Multibillion-Dollar Asset: The Herald Square Flagship Store. Subscribe to Seeking Alpha for more:… https://t.co/kx1HSKFyag
11/13/2019 13:34,$M NEW ARTICLE : Macy's Multibillion-Dollar Asset: The Herald Square Flagship Store https://t.co/m9JTBSHKmR Get all… https://t.co/9biFkOZVXl
11/13/2019 14:08,$M( Št„ ‚Y²JDµ‰””¥$YBV*M
11/13/2019 14:22,@AFTVMedia 30 $M
11/13/2019 14:38,@CNBCFastMoney $M-- HUGE INSIDER SELLING. DIV CUT RUMOR
11/13/2019 14:40,Ito pa $M ☝️ https://t.co/8HqzVRFi4s https://t.co/pfP9fvxz5B
11/13/2019 14:42,". . rebar in 1/3 $M houses not enforced nationwide, too high property taxes, counties paying for public schools ins… https://t.co/afvMugB1wh"
11/13/2019 14:51,"$M's Aroon indicator drops into Downtrend on November 12, 2019. View odds for this and other indicators:… https://t.co/PatyFVGY4t"
11/13/2019 14:52,RT @TeresaTrades: Highest volume strikes $M $FB $AAPL $ET $OXY $DIS $JD $BABA $S $TSLA $NIO $PYPL $AMD $TWLO $RIG $ROKU $TEVA $BA https://t…
11/13/2019 14:57,$M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #business
11/13/2019 14:58,@CNBCFastMoney $M-- ALL STORE EMPTY DIV CUT RUMOR
11/13/2019 15:04,RT @SeekingAlpha: $M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #bus…
11/13/2019 15:16,"Many civil society organs particularly in the South have had 2 forego $m of dollars, retrench staff, loose offices,… https://t.co/5aEHK9jlSV"
11/13/2019 15:21,Elevated Implied Volatility $I $M $CHK #optionstrading https://t.co/Qy2lXX2Ga5
11/13/2019 15:32,"$ASNA Long $ASNA ASCENA RETAIL Short #Epstein related $LB LB BRANDS
Ascena Looks At Inventory Refresh To Rebound… https://t.co/dbny7USFaK"
11/13/2019 15:32,$ASNA - Ascena Retail Group: Back On Track. Read more and sign up for updates: https://t.co/pvedQlmmsC #markets… https://t.co/SZqb0MjJXJ
11/13/2019 15:33,#WallStreet should get shares of $MNI Mcclatchy since it's board of DIRECTORS $ETSY are probably sleeping... $ETSY… https://t.co/3iU5byDSDW
11/13/2019 15:44,"RT @Investidea1: $ASNA Long $ASNA ASCENA RETAIL Short #Epstein related $LB LB BRANDS
Ascena Looks At Inventory Refresh To Rebound
https://t…"
11/13/2019 15:51,RT @passedrex: Ito pa $M ☝️ https://t.co/8HqzVRFi4s https://t.co/pfP9fvxz5B
11/13/2019 16:09,RT @passedrex: Ito pa $M ☝️ https://t.co/8HqzVRFi4s https://t.co/pfP9fvxz5B
11/13/2019 16:20,RT @SeekingAlpha: $M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #bus…
11/13/2019 16:22,The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE cor… https://t.co/RcLzb77K8s
11/13/2019 16:24,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 16:27,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 16:33,"$GOOS $M $NVS:

Canada Goose Beats on Profit, Fails at Risky Level; Here’s the Trading Strategy:

https://t.co/5tL9ifvarV"
11/13/2019 16:36,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 16:49,$m
11/13/2019 16:56,"@pdevhecht @rachelbovard @seanmdav The request was about corruption in Ukraine involving those people.
What we know… https://t.co/fLZe3bKpu5"
11/13/2019 16:57,"The RT Options Scanner shows $M November 18 call IV 97 up 3%, 10 strikes +100 contracts into EPS and outlook
https://t.co/Syv5YD2zwU"
11/13/2019 17:06,RT @passedrex: Ito pa $M ☝️ https://t.co/8HqzVRFi4s https://t.co/pfP9fvxz5B
11/13/2019 17:27,$MNI #WallStreet should get shares of $MNI Mcclatchy since it's board of DIRECTORS $ETSY are probably sleeping...… https://t.co/IaANxgrJYu
11/13/2019 17:34,RT @SeekingAlpha: $M - Macy's: Time To Feast On Discounted Equity. Get more updates here: https://t.co/lu96rr79Dt #stockmarket #stocks #bus…
11/13/2019 17:38,$M - Lagging Retail Stocks Will Soon Face Their Next Big Test https://t.co/QmaBt5om5M
11/13/2019 17:42,"This cozy vest features a soft faux fur fabrication, draped lapel collar, sleeveless design, open front, and asymme… https://t.co/F7lLSRgxnZ"
11/13/2019 17:49,"Actionable Options Wednesday, November 13, 2019  $I FTCH $M https://t.co/O4FF90Q65U"
11/13/2019 17:52,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 17:55,"Macy's $M Multibillion-Dollar Asset: The Herald Square Flagship Store

https://t.co/Jm2nIcFmWD"
11/13/2019 18:12,#slow #and #steady #wins #the #race #sold #microsoft #covered #call #13 #dollar #premium $msft $aapl $fb $ba $bac… https://t.co/u0lbZHDA9i
11/13/2019 18:12,"#nowplaying $M$T£NNA by D'bellz feat: Bizzonthetrack via the @audiomack app. @izz_dbellz 
https://t.co/eJKnLCMsLv"
11/13/2019 18:15,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 18:21,@RepAdamSchiff Why do you go after trump for asking whyBiden did something for his $m a year son? Why didn’t you go… https://t.co/y2rS8f85B1
11/13/2019 18:21,"$M:

The Margin: Sorry, $2,500 tickets to visit Santa at famed London department store are sold out:

https://t.co/pWHhvVnQcD"
11/13/2019 18:52,"@davefalkus @davefalkus Figured out. 
$GrpName=Get-AzureADGroup -SearchString 'GrpName'
$m=Get-AzureADGroupMember -… https://t.co/XMPQ8pjUwK"
11/13/2019 19:30,@ISpeakHenceIAm $B not $M
11/13/2019 19:55,"Currently Forming An Inside Day:

$ABMD 
$AGN
$BA (double)
$CROX
$GRUB (double)
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TTD… https://t.co/rXe87oMHh2"
11/13/2019 20:17,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 20:38,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/13/2019 20:47,"RT @iam_elninoo: #nowplaying $M$T£NNA by D'bellz feat: Bizzonthetrack via the @audiomack app. @izz_dbellz 
https://t.co/eJKnLCMsLv"
11/13/2019 21:00,"Inside Day 11/13:

$ABMD 
$AGN
$CROX
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TWLO
$TWTR
$XLK
$XLV

#insideday"
11/13/2019 21:06,"Today's million dollar CALL #options trade:
$AAPL $AVGO $BABA $DDOG $FB $GM $MSFT $M $NFLX $QRVO $TSLA $T $UBER $C… https://t.co/KGnBC2mWo5"
11/13/2019 22:03,RT @TeresaTrades: Most active options $AAPL $FB $AMD $DIS $AMRN $TSLA $ROKU $MSFT $BABA $JD $GE $BA $TWLO $CHK $UBER $M $BAC $SQ $BYND $MU…
11/13/2019 22:10,@Bosscabana69 nic€r p0$t r0ck $m@$h hit 💯🔥🔥
11/13/2019 22:10,@Bosscabana69 nic€r p0$t r0ck $m@$h hit 💯🔥🔥
11/13/2019 22:33,Investing in Dividend Growth Stocks by Shane Forbes: https://t.co/5XFTIeu4Po $COP $F $SE $LYB $CNP $SO $M
11/13/2019 22:33,Investing in Dividend Growth Stocks by Shane Forbes: https://t.co/5XFTIeu4Po $COP $F $SE $LYB $CNP $SO $M
11/13/2019 22:34,Top Shorted Stocks 11/13/19... 19. $NTAP 70.97% 20. $M 70.74% 21. $NOG 70.36% 22. $GLD 70.35% 23. $IYR 70.30% 24. $APHA 70.21%...
11/13/2019 22:34,Top Shorted Stocks 11/13/19... 18. $MRO 71.09% 19. $NTAP 70.97% 20. $M 70.74%... https://t.co/yVhPo1VkqK
11/13/2019 22:34,Top Shorted Stocks 11/13/19... 19. $NTAP 70.97% 20. $M 70.74% 21. $NOG 70.36% 22. $GLD 70.35% 23. $IYR 70.30% 24. $APHA 70.21%...
11/13/2019 22:34,Top Shorted Stocks 11/13/19... 18. $MRO 71.09% 19. $NTAP 70.97% 20. $M 70.74%... https://t.co/yVhPo1VkqK
11/13/2019 23:00,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/dzu0D6c4gK $M $TJX $SQ $PCLN
11/13/2019 23:00,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/dzu0D6c4gK $M $TJX $SQ $PCLN
11/13/2019 23:06,"@Preets_V Clinton should be in jail.
She goes on about Russian  collusion, yet she received $m's through the Clinto… https://t.co/OkmWuB6V0Y"
11/13/2019 23:06,"@Preets_V Clinton should be in jail.
She goes on about Russian  collusion, yet she received $m's through the Clinto… https://t.co/OkmWuB6V0Y"
11/13/2019 23:20,@zachweinberg @icer_review What if someone has a terminal illness and can’t afford the $m medication and no alterna… https://t.co/xt4ORNdN6Y
11/13/2019 23:20,@zachweinberg @icer_review What if someone has a terminal illness and can’t afford the $m medication and no alterna… https://t.co/xt4ORNdN6Y
11/13/2019 23:25,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/21j4IBpE1B
11/13/2019 23:25,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/21j4IBpE1B
11/13/2019 23:58,"RT @OptionsLocator: Inside Day 11/13:

$ABMD 
$AGN
$CROX
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TWLO
$TWTR
$XLK
$XLV

#insideday"
11/13/2019 23:58,"RT @OptionsLocator: Inside Day 11/13:

$ABMD 
$AGN
$CROX
$M
$MSFT
$NIO
$NKE
$SNAP
$SQ
$TWLO
$TWTR
$XLK
$XLV

#insideday"
11/14/2019 0:25,RT @Ian56789: The ENTIRE #Russiagate Hoax was initiated by the Clinton Campaign in mid 2015 to DEFLECT from Hillary's MASSIVE corruption ta…
11/14/2019 0:26,At a minimum forget arsonist charge with attempted manslaughter if no lives lost and manslaughter if there were.  A… https://t.co/YAnc3t0bRr
11/14/2019 0:44,Have to long Macy’s into the Thanksgiving parade.. It’s my American duty! $M 🦃🇺🇸
11/14/2019 1:00,Short sale volume (not short interest) for $M on 2019-11-12 is 76%. https://t.co/CoqB34QZfb $JWN 72% $DDS 64% $KSS 58%
11/14/2019 1:07,Teams playing zone defense in the NBA is ridiculous.  There seems to be something wrong when players are paid $M(s)… https://t.co/VtQqVB4igZ
11/14/2019 4:36,Is it too early for a Dec $M 15/18/19 Jade Lizard?  #Nov21Earnings #100IVR #LIZJNY
11/14/2019 5:36,"Speaking of Bombardier, how many $M of taxpayers dollars have disappeared down that money pit to save Quebecois job… https://t.co/1Rr5recZ73"
11/14/2019 6:01,"Soros 
extraordinary access to
BHO Admin
State Dept

Soros
Ukrainian Ciklum Holding Ltd
Ukrainian Redevelopment Fun… https://t.co/EthMohZMdT"
11/14/2019 6:18,Macy’s $M to Release Earnings on Thursday https://t.co/vF6uV2s5ft
11/14/2019 6:30,Macy’s $M to Release Earnings on Thursday https://t.co/BoKICc7wNE #stocks
11/14/2019 6:53,Macy’s $M to Release Earnings on Thursday https://t.co/2lrLNVtKfQ #stocks
11/14/2019 7:11,"@Arizonaidiot @WWAY I know.  That's so sad.  
Do you know anything about The Outer Banks?  Fascinating area--one of… https://t.co/MmssSS6coA"
11/14/2019 7:18,What will happen once the impeachment inquiry is finished and there is no evidence of an impeachable offence? I ima… https://t.co/SjA4OcgzQP
11/14/2019 8:58,"To think about it, $M make 3x0 comeback in the same quarter as the avengers is to cover for the most likely loss be… https://t.co/a2cnTCMAFl"
11/14/2019 9:36,Short sale vol (not short interest) for $ROKU on 2019-11-13 is 64%. https://t.co/oZDJdrQcX1 $TVTY 33% $GASL 71% $M 70% $IGT 53%
11/14/2019 10:25,@eFinanceThai Le Petit ของ $M ด้วยไหมครับ
11/14/2019 10:49,@KamalaHarris You still here? Why? First day of “public” testimony solidified what millions upon millions of Americ… https://t.co/mUCqSNSPgd
11/14/2019 10:57,Do you know that #Book Value for $M is $20.44 https://t.co/boSB7Vq9VQ
11/14/2019 11:39,Seems there is a lot more to deal with $m missing in shell companies by public servant who was responsible for prob… https://t.co/UWzuEcvsQa
11/14/2019 12:35,"$MCO $M Walmart Boosts Forecast Again, Setting Stage for Strong Holiday via https://t.co/dU2ohMsCEH"
11/14/2019 12:45,$DDS and $WMT beat earnings by a mile. Needless to say that I'm excited about $M this quarter.
11/14/2019 12:55,RT @romanyuk_e: $DDS and $WMT beat earnings by a mile. Needless to say that I'm excited about $M this quarter.
11/14/2019 13:20,RT @romanyuk_e: $DDS and $WMT beat earnings by a mile. Needless to say that I'm excited about $M this quarter.
11/14/2019 14:03,Wonder if people will buy $M after $DDS beat. $M is trading at a much lower evaluation than $DDS and has better assets.
11/14/2019 14:05,"$WMT up 2.62% and $DDS beat, up 8% - could be a good day for retail. $tgt $cost $m"
11/14/2019 14:37,"@SoundDiveTrade @romanyuk_e has been on $M for a while now, has some good thoughts on their numbers as well"
11/14/2019 14:40,$M volume
11/14/2019 14:42,May consider $M dec 18 calls
11/14/2019 14:50,"1M , 100,000, and $M. Only #YangGang knows what I am talking about. What a week! #YangtheGOAT"
11/14/2019 15:06,$M monster.
11/14/2019 15:08,Rose Above Upper Bollinger Band today: $SCVL $M $MAG $CRWD ... https://t.co/AyIukUGmib
11/14/2019 15:21,Elevated Implied Volatility $M $I $ACB #optionstrading https://t.co/Qy2lXX2Ga5
11/14/2019 15:21,"$M in Downtrend: its price may drop because broke its higher Bollinger Band on November 5, 2019. View odds for this… https://t.co/RXrVVnhSfk"
11/14/2019 15:24,#US Stocks: SuperMart $WMT +1.7%. Tech $CSCO -7.2%. Agriculture/Seeds $CTVA +2.3%. Utility $EIX +2.1%. Retail $KSS… https://t.co/RhMjJvUb3S
11/14/2019 15:33,"Walmart posts strong results ahead of holidays, earns praise from Trump $WMT $TGT $M https://t.co/YmnFLAixZJ"
11/14/2019 15:42,Macy's Multibillion-Dollar Asset: The Herald Square Flagship Store $M https://t.co/SmnKWKcAvd
11/14/2019 15:44,"UPDATE 4-Walmart posts strong results ahead of holidays, earns praise from Trump $WMT $TGT $M https://t.co/0kA0g8Aljf"
11/14/2019 15:52,To the stonk lads what do you think about $M?
11/14/2019 15:54,$ASNA - Ascena Retail Group: Back On Track. Read more and sign up for updates: https://t.co/pvedQlmmsC #markets… https://t.co/SAX0lnfCbJ
11/14/2019 15:55,$ASNA $ASNA Ann Taylor and LOFT Launch 13th Annual St. Jude Thanks and Giving® Campaign for the Holiday Season… https://t.co/hgBmYkdkqm
11/14/2019 15:58,puros bots de la $m https://t.co/yOnQLJ1lvs
11/14/2019 16:02,$M. Earnings out Nov 21. Down big already    Cheap calls for upside surprise
11/14/2019 16:04,$UCLE NUCLEAR FUSION Z-PINCH PROGRESS WITH STAGED Z-PINCH LTD 10MA GENERATOR https://t.co/8Nz4eiUvFM… https://t.co/Pin7O9CXsX
11/14/2019 16:04,$UCLE NUCLEAR FUSION Z-PINCH PROGRESS WITH STAGED Z-PINCH LTD 10MA GENERATOR https://t.co/qB3757ugaN… https://t.co/lnBca3BKVo
11/14/2019 16:13,"$KHC Kraft Heinz Stock’s Rally Has Gone Far Enough, Says $GS Goldman Sachs switch to $NSRGY Nestlé… https://t.co/HajNJVWln2"
11/14/2019 16:23,"Stocks with greater movement, last 15 minutes

$KDMN +/- 3.73% Kadmon Holdings Inc.
$PRTY +/- 2.2% Party City Holdc… https://t.co/z6lnffdcWw"
11/14/2019 16:24,$M fall baby fall!
11/14/2019 16:36,"🔴 You are invited to test drive Trade-Ideas Premium' features for 10 days!

Nov 11 to 22nd via ⟶… https://t.co/buGpNL0hXR"
11/14/2019 16:41,RT @ScottnearSMF: Is it too early for a Dec $M 15/18/19 Jade Lizard?  #Nov21Earnings #100IVR #LIZJNY
11/14/2019 16:42,"$M:

Macy’s Stock Slide Could Continue Ahead of the Holidays:

https://t.co/Gora9tcHyt"
11/14/2019 16:43,"RT @FrontPageArmy: $UCLE NUCLEAR FUSION Z-PINCH PROGRESS WITH STAGED Z-PINCH LTD 10MA GENERATOR https://t.co/8Nz4eiUvFM @frontpagestocks

$…"
11/14/2019 16:45,"UPDATE 5-Walmart posts strong results ahead of holidays, earns praise from Trump $WMT $TGT $M https://t.co/s9RuLn9sYl"
11/14/2019 16:51,"I bet if the bands that screwed over $m gave them a group hug, they'd have the chance of Murphy to stand back up. https://t.co/gjLMuwip7T"
11/14/2019 16:56,Another big move from $M coming? https://t.co/HMa11AJlJ4
11/14/2019 17:00,Short sale volume (not short interest) for $M on 2019-11-13 is 70%. https://t.co/CoqB34QZfb $JWN 63% $DDS 56% $KSS 59%
11/14/2019 17:02,"이재용  악질경찰  김민규  비마켓

#ㅇㅕ성흥분ㅈㅔㅅㅏㅇㅣ트판ㅁㅐ
#ㅅㅣ알ㄹㅣ스구입ㅅㅏㅇㅣ트
&gt;&gt; https://t.co/jpK2l7THIu &lt;&lt; 클릭 ●
ㅋㅏ톡vmk88

$m#wm https://t.co/P54TptxSpA"
11/14/2019 17:39,"@rjonesy if these companies are taking in triple digit $M on top of ""profitability"" these technical issues should b… https://t.co/59i7wkrjl8"
11/14/2019 18:28,#DepartmentStore #Retail Woes - 3Q proving lackluster as sales targets worry EPS FY guidance. Lower gross margins m… https://t.co/ICAADcF2OC
11/14/2019 18:32,"@maruvilla @farreaza0608 @Rebelion1969 Pero a esa vaina la dicen “ESTRATEGIA “
A pesar de los $M que nos han robado… https://t.co/fXwplTEKcC"
11/14/2019 18:32,"RT @Andreal08653733: @maruvilla @farreaza0608 @Rebelion1969 Pero a esa vaina la dicen “ESTRATEGIA “
A pesar de los $M que nos han robado a…"
11/14/2019 18:54,"This piece is Poly Blend Beaded detailing, neckline key hole with tie closure Mid sleeve, large scallop hem Model i… https://t.co/IWzF1kpSHv"
11/14/2019 19:02,"RT @bestdealsonli11: This piece is Poly Blend Beaded detailing, neckline key hole with tie closure Mid sleeve, large scallop hem Model is w…"
11/14/2019 19:11,$M is yielding 9.4%??
11/14/2019 19:17,$M nice strong ticker for my option play....we like to chat with all traders....link in my bio
11/14/2019 19:26,"Attractive call overwrites: $AAPL calls more expensive than 100% of history, $COST 100%, $JD 100%, $AAL 100%, $GM 100%, $VALE 100%, $M 100%"
11/14/2019 19:29,"@HillaryClinton got $M’s while SofState, yet Dems going 2 impeach @realDonaldTrump 4 wanting assurances Ukraine no… https://t.co/qb9dNBJAnV"
11/14/2019 19:29,@MaxontheCoast @kevinmilligan @OSFICanada I’ve had disagreements with where those $$ get invested however. Locally… https://t.co/0nUkzoI2ys
11/14/2019 19:33,"RT @getvolatility: Attractive call overwrites: $AAPL calls more expensive than 100% of history, $COST 100%, $JD 100%, $AAL 100%, $GM 100%,…"
11/14/2019 19:40,Sizing up the 2019 holiday shopping season for retailers https://t.co/NC6ARpI9FA My tip sheet for the holidays. $WMT $TGT $M $KSS
11/14/2019 19:40,RT @ADInnocenzio: Sizing up the 2019 holiday shopping season for retailers https://t.co/NC6ARpI9FA My tip sheet for the holidays. $WMT $TGT…
11/14/2019 19:41,RT @ADInnocenzio: Sizing up the 2019 holiday shopping season for retailers https://t.co/NC6ARpI9FA My tip sheet for the holidays. $WMT $TGT…
11/14/2019 19:42,"@Airbnb I see you have just launched into more languages, but have you tested them all? Perhaps we could help you a… https://t.co/AAFdwky1cG"
11/14/2019 20:05,"RT @getvolatility: Attractive call overwrites: $AAPL calls more expensive than 100% of history, $COST 100%, $JD 100%, $AAL 100%, $GM 100%,…"
11/14/2019 20:33,Investing in Dividend Growth Stocks by Shane Forbes: https://t.co/5XFTIeu4Po $COP $F $SE $LYB $CNP $SO $M
11/14/2019 20:58,$M definitely going to finish over $18.07  2.24 % change recently https://t.co/J4YD92AFu4
11/14/2019 21:00,"@priaribi @TVietor08 USCIS wait times are a joke, even for law abiding legal immigrants from Europe.  US is losing… https://t.co/h25xVOf3oz"
11/14/2019 21:02,"RECAP 11/14 Unusual Puts:
$CSCO Dec 45 P
$UBER Nov29 25 P
$M Nov22 15 P
$JCP Dec 1 P
$KHC Dec 30 P
$ITCI Dec 5 P… https://t.co/wtsKmdnmyW"
11/14/2019 21:10,@JeffMacke @IvanTheK @RampCapitalLLC How could you @RampCapitalLLC  use $LULU instead of $LB here? Also please repl… https://t.co/FVfLvaD7L6
11/14/2019 21:18,"RT @OpenOutcrier: RECAP 11/14 Unusual Puts:
$CSCO Dec 45 P
$UBER Nov29 25 P
$M Nov22 15 P
$JCP Dec 1 P
$KHC Dec 30 P
$ITCI Dec 5 P
$TGT Dec…"
11/14/2019 21:22,"@dgkeyes There are a few improvements that could be made to the formula. For openers, $M$2 should be a named range.… https://t.co/Iizli6kH11"
11/14/2019 21:23,"RT @OpenOutcrier: RECAP 11/14 Unusual Puts:
$CSCO Dec 45 P
$UBER Nov29 25 P
$M Nov22 15 P
$JCP Dec 1 P
$KHC Dec 30 P
$ITCI Dec 5 P
$TGT Dec…"
11/14/2019 21:42,"RT @OpenOutcrier: RECAP 11/14 Unusual Puts:
$CSCO Dec 45 P
$UBER Nov29 25 P
$M Nov22 15 P
$JCP Dec 1 P
$KHC Dec 30 P
$ITCI Dec 5 P
$TGT Dec…"
11/14/2019 21:44,"@MoxReports @mikeandrews09 There have been many value traps in this area. For example, $M has some really attractiv… https://t.co/a1CCS0QbLJ"
11/14/2019 21:59,"RT @OpenOutcrier: RECAP 11/14 Unusual Puts:
$CSCO Dec 45 P
$UBER Nov29 25 P
$M Nov22 15 P
$JCP Dec 1 P
$KHC Dec 30 P
$ITCI Dec 5 P
$TGT Dec…"
11/14/2019 21:59,"But we don't have $$$ for vets, seniors, homeless but we can send $M's out of country &amp; we can afford to pay $1M/mo… https://t.co/GmCLkalTOA"
11/14/2019 21:59,"RT @AmadeaEwer: But we don't have $$$ for vets, seniors, homeless but we can send $M's out of country &amp; we can afford to pay $1M/mo to hous…"
11/14/2019 22:04,RT @DW3p4c: @JeffMacke @IvanTheK @RampCapitalLLC How could you @RampCapitalLLC  use $LULU instead of $LB here? Also please replace $MSFT wi…
11/14/2019 22:35,Scan results - Shooting Star Candlestick today: $SI $TUFN $SPB $M $SMPL $FIZZ $AGCO $WRK $CWH $BYD $NJR $GPK $ANGO… https://t.co/wQtT0z5p8I
11/14/2019 23:01,251 Profit-Packed Option Trades Yearly--Delivered to Your Inbox Daily--FREE! https://t.co/pmR6yaOUDF $M $TJX $SQ $PCLN
11/14/2019 23:25,Having a trusted team on your side will make all the difference when investing. Have you tried OptionAlarm yet? Fre… https://t.co/QTf8eBlt7c
11/14/2019 23:48,I’m expecting a huge beat and raise by JCPenney $JCP tomorrow.. $1.50 PT intraday! $M $XRT $AMZN $TGT $JWN https://t.co/3CTrQT0izJ
