date,tweet
11/12/2019 17:27,"Trump Had Nothing Of Value To Offer Today? 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr… https://t.co/NNAkv6mXHT"
11/12/2019 17:29,"RT @brianfires: Trump Had Nothing Of Value To Offer Today? 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge…"
11/12/2019 17:39,"RT @IcemanTrading: $CRWD UG Neutral @ GS
$FANG Lowered to $105 at Citi
$COST Raised to $304 at Citi
$RETA Raised to $328 at Citi
$ALGT Rais…"
11/12/2019 17:40,"I'm Given #Boeing CEO Benefit Of Doubt &amp;The '19 Financials Will Reflect Renewed MAX Revenues. 

$aapl $amzn $agn… https://t.co/bZnjBobFOP"
11/12/2019 17:40,"RT @JeffMacke: Bad weather is good for clothing sales and ""short Christmas selling period"" is not a real thing. 

$TGT getting smoked. It d…"
11/12/2019 17:44,"Why Walmart and Target Look Like Big Winners This Holiday Season

$WMT $TGT

https://t.co/eG4E50OW9A"
11/12/2019 17:54,"The Markets. 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm $bac $c $c… https://t.co/BbZtbYrBaF"
11/12/2019 17:57,"Let's Face It, The Twitter Platform Is A Trading Pit!

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd… https://t.co/WRI9t6clFq"
11/12/2019 18:03,"$WMT $TGT $M $JCP $GPS:

Why Walmart and Target Look Like Big Winners This Holiday Season:

https://t.co/SJIj7fkMv0"
11/12/2019 18:09,"VIDEO: Why You Should Never Trade a Stock's Earnings Report

 #youtube #video #finance #stocks #swingtrading $TGT… https://t.co/R34UVlmQVR"
11/12/2019 18:10,"We Warned On #Boeing Long MAX Grounding. Coming To End. Cash Coming!

$aapl $amzn $agn $brk $bhc $tst $iep $crm… https://t.co/HdQJJpDE4x"
11/12/2019 18:13,"#Boeing Cashflow Will Spike &amp; Last! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/5yivlyIwwM"
11/12/2019 18:19,What is your view on US/China phase 1 after Trump speech: $spy $dia $uco $gld $iwm $fxi $sina $baba $xle $xlf $xlk… https://t.co/Q0yrpmMsDy
11/12/2019 18:19,"Mid-day highest % below OR 30-min low, Up/Avg Loss of today's seven 30-min bars, G/L % in previous 30-Min &amp; Trading… https://t.co/7JnyLJ1YPT"
11/12/2019 18:24,"InvestGo Index update

Cost of one share on March 13, 2019: $10,000
Value of one share of the index today November… https://t.co/yA5Ql3pxtt"
11/12/2019 18:28,"#Boeing Is Expected To Issue Special Dividend!

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we… https://t.co/cNfAwtNs5S"
11/12/2019 18:33,"Mid-day highest faded trading range &gt; 80% compared to open (Min $5, Vol &gt; 750K, Opt Vol in any strike &gt; 250): $AMX… https://t.co/lYpXTjXOy9"
11/12/2019 18:43,"Stock Pumper In Chief Failed The Mkt Today But He'll Be Back! 
$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm… https://t.co/zvf7jXZsTb"
11/12/2019 18:49,"That's One MackeyD Sandwich Right There! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr… https://t.co/RVip6dfb2b"
11/12/2019 18:51,"RT @brianfires: That's One MackeyD Sandwich Right There! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $…"
11/12/2019 18:54,"Yeah, Right To The Top! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm… https://t.co/GtfXHPIh7i"
11/12/2019 18:55,Some retail charts with upcoming earnings. Can you pick out some price patterns? https://t.co/FqQ79DtoRY and insigh… https://t.co/7oNvogWrDp
11/12/2019 18:57,"I'm Not Attacking McDonald's! 
Lower Prices Though? 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg… https://t.co/LuQHHa9kst"
11/12/2019 19:06,Some Retail charts https://t.co/RDMcwpaz4a with upcoming earnings (can you see any price patterns?) and insight fro… https://t.co/j3gjEk9Nvt
11/12/2019 19:07,"RT @brianfires: I'm Not Attacking McDonald's! 
Lower Prices Though? 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qs…"
11/12/2019 19:16,"Come On #Boeing! The
World Needs $370+! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr… https://t.co/aYJNKUipbt"
11/12/2019 19:18,$ASNA - Ascena Retail Group: Back On Track. Read more and sign up for updates: https://t.co/pvedQlmmsC #markets… https://t.co/grsa2Y4z1Y
11/12/2019 19:20,"@PowerLunch how does 100,000 new immigrants per month affect Wal-Mart and Target business? 
How can this not be men… https://t.co/9pDa3HfZcZ"
11/12/2019 19:23,RT @Investidea1: $ASNA - Ascena Retail Group: Back On Track. Read more and sign up for updates: https://t.co/pvedQlmmsC #markets #trading #…
11/12/2019 19:27,"#Boeing Is My Buy, Trade &amp; Hold W/Little To Worry @ This Price. 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep… https://t.co/C0W1e9z1oh"
11/12/2019 19:44,"I'll Hold My Positions Longer But I Gotta Take Gains Too.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd… https://t.co/Gc3g1NL7lJ"
11/12/2019 19:45,"RT @brianfires: I'll Hold My Positions Longer But I Gotta Take Gains Too.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $w…"
11/12/2019 20:17,"Clearly, #Boeing Needs To Hire Me To Support Their Share Price.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep… https://t.co/WCELLKIJm0"
11/12/2019 20:25,"More Buy The Dip Op In #Boeing 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge… https://t.co/alD5ErtAZT"
11/12/2019 20:27,"Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https://t.co/YIjL9sFkT4"
11/12/2019 20:30,$TGT - I will be watching this name tomorrow https://t.co/EVgsKBPfRR
11/12/2019 20:34,$SLDB DOWN 73% OVERSOLD short SQUEEZE💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC… https://t.co/qqB7HwcWGt
11/12/2019 20:37,$SLDB DOWN 73% OVERSOLD short SQUEEZE💸📈 #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/OcPvRsSa5J
11/12/2019 20:45,New Post where I outline how the phone carriers are uniquely positioned to become Toll Booth Collectors thanks to… https://t.co/5hSA7pnRY7
11/12/2019 20:50,"RT @_Pat_Connolly: New Post where I outline how the phone carriers are uniquely positioned to become Toll Booth Collectors thanks to 
📺 #St…"
11/12/2019 20:56,"Thoughts on $WMT earnings pre-market on 11/14

$spy $spx $fb $amzn $aapl $nflx $nvda $goog $tsla $bynd $qqq $roku… https://t.co/qwalHzRzYZ"
11/12/2019 21:06,"RECAP 11/12 Unusual Puts:
$AMRN Jan 11 P
$BKLN Apr 20 P
$CAH Dec 50 P
$TGT Dec 110 P
$HASI Mar 30 P
$NGL Apr 7.5 P… https://t.co/iOxIcROmUc"
11/12/2019 21:07,"RT @OpenOutcrier: RECAP 11/12 Unusual Puts:
$AMRN Jan 11 P
$BKLN Apr 20 P
$CAH Dec 50 P
$TGT Dec 110 P
$HASI Mar 30 P
$NGL Apr 7.5 P
$HSBC…"
11/12/2019 21:09,"RT @PowerLunch: Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https:…"
11/12/2019 21:14,@erictessmerband 10 percent. Unless it is @JeffMacke advising on $TGT
11/12/2019 21:14,"RT @OpenOutcrier: RECAP 11/12 Unusual Puts:
$AMRN Jan 11 P
$BKLN Apr 20 P
$CAH Dec 50 P
$TGT Dec 110 P
$HASI Mar 30 P
$NGL Apr 7.5 P
$HSBC…"
11/12/2019 21:14,#Target $TGT Hospitality Announces Third Quarter 2019 Results https://t.co/VqE3ob9zYX #stocktwits #stockmarketnews
11/12/2019 21:19,"$TGT Down 1.9% Today.
Target (Dividend Aristocrat)
Valuation, Earnings Quality, and Dividend Safety Scores. 
Stock… https://t.co/Z7AGH47ogY"
11/12/2019 21:24,"$TGT breaks back below 50-day moving average: https://t.co/Kt1Gy1xQBb
Sentiment: Very bearish #TGT #Target"
11/12/2019 21:28,"RT @OpenOutcrier: RECAP 11/12 Unusual Puts:
$AMRN Jan 11 P
$BKLN Apr 20 P
$CAH Dec 50 P
$TGT Dec 110 P
$HASI Mar 30 P
$NGL Apr 7.5 P
$HSBC…"
11/12/2019 21:29,Unusual Option Activity - Puts - 11/12/19 (Dec/Jan2020) - Monthly Contracts Only $AMZN $BAC $BRK/B $BRZU $CL $EA… https://t.co/gMzSAqWSqX
11/12/2019 22:00,"RT @PowerLunch: Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https:…"
11/12/2019 22:07,"$TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reaso… https://t.co/azWiJyUoEd"
11/12/2019 22:25,"RT @permabear_uk: $TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reasonable.…"
11/12/2019 22:31,Scan results - Fell Below 50 DMA today: $TCP $TME $AAP $IMXI $ENR $BNFT $HIIQ $MAA $MYOK $FMX $BXMT $TGT $XOM $CIT… https://t.co/AkJW3E7s4F
11/12/2019 22:31,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM… https://t.co/SKKwwfZ6k9
11/12/2019 22:32,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/WLM8SV7KJf
11/12/2019 22:37,"Watchlist Review -- Powell Speaks on Wed
--
https://t.co/7JdXZ3wQz3
--
$SOLO $ROKU $DDOG $NIO $SDX $TGT $SPX $VIX… https://t.co/7MVPbB0Al6"
11/12/2019 22:38,RT @aaaamhim: $SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC $CVS $BABA…
11/12/2019 22:44,Your Recap And Plan For The Week Ahead $ABT $MO $TGT $GLD $IEF $OIL $TLT $NDX $FB $SPX $DJI $TYX $DIS $SBUX https://t.co/6Izps7lEZL
11/12/2019 23:23,"RT @PENNIEStoSTACKS: $INKW to Begin Production and Distribution

$KGKG $WPUR $EAST $NBEV $WMT $COST $KR $KO $TGT $FB $CMG $MCD $PEP $GO $GN…"
11/12/2019 23:31,#newalltimehigh $es_f $AAPL #daytrading #investing #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn… https://t.co/XAgvvwTONI
11/12/2019 23:46,$SLDB oversold BOUNCING AFTERHOURS!💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM… https://t.co/XMjE7YDvUi
11/12/2019 23:48,$TGT daily https://t.co/lyc1P2M69V
11/12/2019 23:50,RT @raymond10mm: #newalltimehigh $es_f $AAPL #daytrading #investing #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $A…
11/12/2019 23:50,"Morals &amp; Ethics Are Down Worldwide.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge… https://t.co/4EuDtotHOZ"
11/13/2019 0:11,RT @aaaamhim: $SBBP OVERSOLD. -34% BOUNCING AFTERHOURS SHORT SQUEEZE💸📈 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HS…
11/13/2019 0:11,RT @aaaamhim: $SBBP OVERSOLD. -34% BOUNCING premarket SHORT SQUEEZE💸📈 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSB…
11/13/2019 0:11,RT @aaaamhim: $AVGR OVERSOLD BOUNCING premarket SHORT SQUEEZE💸📈🛒 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IW…
11/13/2019 0:11,RT @aaaamhim: $AVGR OVERSOLD. TINY FLOAT. L2 THIN can SQUEEZE past $1.50 today $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX…
11/13/2019 0:12,"RT @permabear_uk: $TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reasonable.…"
11/13/2019 0:12,"RT @BlazeCapital: Watchlist Review -- Powell Speaks on Wed
--
https://t.co/7JdXZ3wQz3
--
$SOLO $ROKU $DDOG $NIO $SDX $TGT $SPX $VIX #techni…"
11/13/2019 0:17,RT @raymond10mm: #newalltimehigh $es_f $AAPL #daytrading #investing #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn $googl $A…
11/13/2019 0:34,$SLDB BOUNCING hard AFTERHOURS! EASY MONEY 💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD… https://t.co/u8x3oCaHzF
11/13/2019 1:00,"""My coworkers and I are under constant stress to meet wholly unrealistic expectations, only to face reprimands for… https://t.co/b8qRQpRDGe"
11/13/2019 2:16,"@permabear_uk @petenajarian I worked for $TGT many, many years ago and I can tell you that it's a really well run c… https://t.co/MoqQzI0QuS"
11/13/2019 2:19,"$SPY Support and Resistance (Pivots) for Wed 11/13/19:

$MO $TEAM $TGT
$ERX $AMTD $LYFT
$MRK $PG $BYND 
$INTC $V $T… https://t.co/eCTTeA1BJh"
11/13/2019 2:22,"RT @BlazeCapital: Watchlist Review -- Powell Speaks on Wed
--
https://t.co/7JdXZ3wQz3
--
$SOLO $ROKU $DDOG $NIO $SDX $TGT $SPX $VIX #techni…"
11/13/2019 2:26,Episode #2 of the #socialcurrency podcast is live! Talking streaming wars $DIS $ROKU $NFLX $AAPL #cannabis earnings… https://t.co/u61ij2qHEy
11/13/2019 2:35,"RT @SpiderMan_3s: $SPY Support and Resistance (Pivots) for Wed 11/13/19:

$MO $TEAM $TGT
$ERX $AMTD $LYFT
$MRK $PG $BYND 
$INTC $V $T $UNH…"
11/13/2019 2:52,RT @tradewithdough: Episode #2 of the #socialcurrency podcast is live! Talking streaming wars $DIS $ROKU $NFLX $AAPL #cannabis earnings wee…
11/13/2019 2:52,"RT @permabear_uk: $TGT settled -1.9% to $108.35.
It seems clear Target will replace Walgreens $WBA in the Dow in 2020. FPE 16s, reasonable.…"
11/13/2019 3:19,"RT @BlazeCapital: Watchlist Review -- Powell Speaks on Wed
--
https://t.co/7JdXZ3wQz3
--
$SOLO $ROKU $DDOG $NIO $SDX $TGT $SPX $VIX #techni…"
11/13/2019 3:46,@khadeeja_safdar @JeffMacke This is the sort of thing that I think does pose a serious threat to $AMZN. Along with… https://t.co/ink92jJXUf
11/13/2019 4:20,Target $TGT Earns Buy Rating from Analysts at Nomura https://t.co/uom8KJmhtU
11/13/2019 4:25,Target $TGT Earns Buy Rating from Analysts at Nomura  https://t.co/HjGeDFCMsR
11/13/2019 4:59,Target $TGT Coverage Initiated by Analysts at Nomura  https://t.co/2k9Zq9WyMM
11/13/2019 5:01,Target $TGT Coverage Initiated by Analysts at Nomura https://t.co/fmbYDmrIYu
11/13/2019 5:23,"A Beginner’s Guide to Stock Investing. 

On Amazon. 

Link: https://t.co/Nm3L7G4Zzw 

$GBT $TNDM $CBS $CBL $DVA… https://t.co/b6MdWlL1il"
11/13/2019 6:43,Target $TGT Set to Announce Quarterly Earnings on Wednesday https://t.co/h1wOVFAAJo
11/13/2019 6:45,Target $TGT Set to Announce Quarterly Earnings on Wednesday https://t.co/YIPjSCjpGm
11/13/2019 6:49,Target $TGT Set to Announce Quarterly Earnings on Wednesday https://t.co/W9XL5lYK2z #stocks
11/13/2019 7:46,"Claim FREE Waves for watching videos – current returns: 0.1852 $WAVES daily

https://t.co/CfIXv5jjIs

$PLR $VSL… https://t.co/aRGyr4K8Bp"
11/13/2019 10:57,$TGT in Downtrend: RSI indicator exits overbought zone. View odds for this and other indicators:… https://t.co/sMtuMQUEWB
11/13/2019 11:54,"Uh oh.
Environmentalists want Amazon, other e-retailers to ban returns.
#MerryChristmas
#Amazon $AMZN
#Walmart $WMT… https://t.co/cr042rCdQt"
11/13/2019 12:04,"RT @PekalaLaw: Uh oh.
Environmentalists want Amazon, other e-retailers to ban returns.
#MerryChristmas
#Amazon $AMZN
#Walmart $WMT 
#Target…"
11/13/2019 12:15,$SLDB oversold BOUNCING premarket 💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/GemLFBIB8e
11/13/2019 12:19,"RT @_Pat_Connolly: New Post where I outline how the phone carriers are uniquely positioned to become Toll Booth Collectors thanks to 
📺 #St…"
11/13/2019 12:21,"RT @PowerLunch: Here's why BofAML says @Walmart and @Target have more room to run on top of their double digit 2019 gains.
$WMT $TGT https:…"
11/13/2019 12:24,$SLDB oversold BOUNCING premarket!💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM… https://t.co/Vwnv0e3zHG
11/13/2019 12:27,"RT @PekalaLaw: Uh oh.
Environmentalists want Amazon, other e-retailers to ban returns.
#MerryChristmas
#Amazon $AMZN
#Walmart $WMT 
#Target…"
11/13/2019 13:14,"$TGT:

Strawberry Creek center in South Sac sold for $20.95 million:

https://t.co/AK5LoStBfI"
11/13/2019 13:24,"$KR $SPX $AMZN $WMT $TGT:

Kroger Shares Get a Lift from Deutsche Bank Upgrade:

https://t.co/L4pcRQEQTB"
11/13/2019 13:38,$SLDB oversold BOUNCING premarket 💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/TkvCLoN4GK
11/13/2019 13:42,RT @aaaamhim: $SLDB oversold BOUNCING premarket 💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC $CVS $BABA $…
11/13/2019 13:42,$SLDB oversold BOUNCING premarket 💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP $PNC… https://t.co/kPupbkPH8d
11/13/2019 13:45,$SLDB oversold BOUNCING premarket!💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM… https://t.co/UiVoYMB7zH
11/13/2019 14:06,Expecting $WMT $TGT and $DLTR to rise this week after Walmart reports earnings. Lots of room for these retail stock… https://t.co/63AXdj2eV8
11/13/2019 14:08,"Why to Keeping Eye on CenturyLink, Inc. (CTL), Target Corporation (TGT)? https://t.co/hwhmQxjp39 $TGT #stocks #stockmarket"
11/13/2019 14:15,$SLDB PT cut to $7 not $3 BOUNCING premarket https://t.co/0xOl4qjm4Y💸 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA… https://t.co/QKzN2X1xSA
11/13/2019 14:31,#down day $es_f $AAPL #daytrading #marketprofile #futures $spx $nasdaq $zb_f $nq_f $cl_f $GC_f $XOM $ibm $amzn… https://t.co/NQMkstBpbw
11/13/2019 14:51,RT @aaaamhim: $SLDB BOUNCING hard AFTERHOURS! EASY MONEY 💸📈🛒🍾 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD $HSBC $IWM $…
11/13/2019 14:51,RT @aaaamhim: $SLDB PT cut to $7 not $3 BOUNCING premarket https://t.co/0xOl4qjm4Y💸 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG…
11/13/2019 14:54,Risk Malaise Alert in Option Market: Target Corporation Implied Price Swing ... https://t.co/MkN224IWcy $TGT #stocks #stockmarket
11/13/2019 15:11,$TLRY $21.60 - Absolutely amazing SEC 425 filing out- ya gotta see&gt;&gt; $AMZN $TSLA $WMT $TGT $NVDA $SPY $GLD $EBAY… https://t.co/juYfVjvZWN
11/13/2019 15:15,$WMT: DAILY 1 YEAR VOLATILITY CHART from Tues into upcoming EPS and outlook. $TGT $AMZN $KSS $KR https://t.co/qN9p95W88M
11/13/2019 15:18,"$WMT $AMZN $TGT:

Walmart Earnings Preview: Grocery, Online Gains Drive World’s Biggest Retailer:

https://t.co/UucLGF3PHK"
11/13/2019 15:25,$ARST .0025? 52WKHIGH 1.48! BOUNCING HARD.💸📈🛒✈ $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD… https://t.co/51gZCxWSn3
11/13/2019 15:28,$ARST EXTREMELY OVERSOLD. INSIDERS OWN 83%!💸📈🛒 #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP… https://t.co/mjkdEWrG1X
11/13/2019 15:29,$ARST EXTREMELY OVERSOLD. INSIDERS OWN 83%!💸📈🛒 $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX $GLD… https://t.co/XzvwB8sESE
11/13/2019 15:32,$ASNA - Ascena Retail Group: Back On Track. Read more and sign up for updates: https://t.co/pvedQlmmsC #markets… https://t.co/SZqb0MjJXJ
11/13/2019 15:54,Right on Target! $TGT https://t.co/kUWX0HmenO
11/13/2019 16:04,"Athletic industry analyst Matt McClintock published, “NKE: Who Needs AMZN When You’ve Got TGT?” in response to a WS… https://t.co/EWOVYcK9yw"
11/13/2019 16:11,$RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA… https://t.co/fxjaWoTVMg
11/13/2019 16:12,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
11/13/2019 16:12,"$TGT:

5 Expenses For A New Baby You Didn’t Think About:

https://t.co/GZRaI4CHfp"
11/13/2019 16:13,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
11/13/2019 16:13,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
11/13/2019 16:16,$TGT https://t.co/fIyMqTXkUm
11/13/2019 16:27,50 DMA Resistance today: $RCS $TGT ... https://t.co/mnYaiRq1wk
11/13/2019 16:41,"$WMT $TGT $KO $HD:

Options traders are bullish on Walmart’s make-or-break earnings report:

https://t.co/QFKorefX4T"
11/13/2019 16:57,RT @Drugdoctor2014: $RBNW.0152+60% is soaring - Life Changer - Merger Verification PR is out! (screenshot) $AMZN $TSLA $WMT $TGT $NVDA $SPY…
11/13/2019 17:03,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP… https://t.co/jQJuWMiojs
11/13/2019 17:06,"Stocks and Large upcoming dividends. https://t.co/y9Bx7btNEj for #dividendlist 
#dividends #options #highyield… https://t.co/Zv0NpzU7HD"
11/13/2019 17:17,Stock and Options trading system. VolatilityTrader: https://t.co/eVwKMfovby $SVXY $W $WYNN $UVXY $SRPT $TIF $TGT $LOW $TWLO $VIX $FN $MON
11/13/2019 17:25,"#earnings season is still here 💡 ideas I. $tgt $wix $adsk $wmt $csco 
https://t.co/J7OkOiAgqM https://t.co/spEYcm31J4"
11/13/2019 18:00,Hey at @Target $TGT please stop sending me a guest survey every time I visit the store to buy something via my RedC… https://t.co/ZuosdRhgrR
11/13/2019 18:03,$TGT @Target  Target vs $NMGC @mercadomagico  MercadoMagico https://t.co/Fp1QWHwP4L $BABA $AMZN $SBSA $SBSAA $RKUNY… https://t.co/lt6kdgogme
11/13/2019 18:03,"$WMT take your guess!

$spy $spx $fb $amzn $aapl $nflx $nvda $goog $tsla $bynd $qqq $roku $msft $dis $baba $ba $vix… https://t.co/9vVOk0bHtk"
11/13/2019 18:24,"$WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND gro… https://t.co/o6cojAOG8Y"
11/13/2019 18:25,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
11/13/2019 18:26,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
11/13/2019 18:29,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
11/13/2019 18:38,"Individual stocks I’ve resisted buying in the past 24 months despite feeling FOMO.
$DIS
$SHOP
$KMX
$T
$JPM
$PG
$V… https://t.co/qOBwLdfmrv"
11/13/2019 19:01,"#Boeing Earnings Have Likely Bottomed! 

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb… https://t.co/2rCKLx8LQr"
11/13/2019 19:05,"Stocks and large upcoming dividends. https://t.co/Mtc011Ymlg for #dividendlist 
#dividends #options #highyield… https://t.co/p6M0v6kgQm"
11/13/2019 19:40,"Wonder How Many Small Non Minority Vendors Comcast Turned Away Due To Supplier Diversity? 

$aapl $amzn $agn $brk… https://t.co/rT6y7r1ZPk"
11/13/2019 19:40,These 10 Stocks to Buy Make the Perfect 'Retirement' Portfolio $RCL $TGT $EL ... https://t.co/29K24lFS9D
11/13/2019 19:45,"Spoke W/A Supplier Diversity VP &amp; The VP Thought Supplier Diversity Is Racist &amp; Discrimination! 

$aapl $amzn $agn… https://t.co/qMgkLRJiAz"
11/13/2019 19:49,"VP Is A Minority Too. 
Truths Get Told Sometime.

$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we… https://t.co/gyx70jf6dl"
11/13/2019 20:08,"RT @J_B_Horne: $WMT battling head-to-head with $AMZN for grocery #delivery dominance. Need to see strong earnings, revenue AND growth in e-…"
11/13/2019 20:23,"Rep. Omar Uses A Brown People Power Symbol in Tweets. Is She Any Better Than Steve Miller @AOC ?
$aapl $amzn $agn… https://t.co/GN19adTr3m"
11/13/2019 20:33,$ARST EXTREMELY OVERSOLD. 52WEEKHIGH 1.48!💸📈🛒🍾✈ #STOCKS #blockchain #Crypto #bitcoin #XRP #ico #startup $TWTR $DWDP… https://t.co/p4RqQ88uha
11/13/2019 20:35,"WHOA @FDACommissioner !
$aapl $amzn $agn $brk $bhc $tst $iep $crm $pep $ibm $mcd $cmg $we $qsr $fb $ge $wfc $jpm… https://t.co/9NTw7C4i5e"
11/13/2019 20:40,$ARST .0023? 52WKHIGH 1.48! EXTREMELY OVERSOLD!💸📈🛒✈ $AAPL $ACWI $BHP $CBRL $CERN $CRM $CXO $DIA $EWZ $FANG $GDX… https://t.co/WLikXBMKxT
